name,gender,country,province,city,location,category,fans,videos,likes,comments,shares,following,school,custom_verify,enterprise_verify,signature
卓粥粥,1,中国,广东,广州,广州,帅哥,1669000,102,12773000,18452824,9301395,763,,,,全网无前任 不做舔狗  V： WPP78899（本人回复） V：178519866（满人同意合作）
没才艺的三哥,2,中国,,上海,上海,情感,1667000,61,18296000,85717923,46109758,27,上海戏剧学院,,,天生烟嗓 不是装的 开心唱歌 不开心吐槽 没那么多规矩  工作v: shirupz（备注来意） 若无法添加请请发：1260433211@qq.com v博：三三三的三03
杨蓉,2,中国,浙江,金华,金华,明星,1667000,56,9683000,1684670,1692267,1,上海戏剧学院,演员,,老杨经纪人：沐沐 linmu@huanyutv.com
智取容嬷嬷,1,中国,江苏省,南京市,南京市,美女,1667000,109,13514000,8587115,1361135,1,南京艺术学院,,,两个人的婚姻总有磕磕绊绊， 吵过闹过，可我最想要的 还是一起慢慢变老。 粉丝v : Dapan23333 学姐VB：江容容er 商务v：18168051727卞卞 17714331375你童 （感谢支持 欢迎唠嗑）
短耳兔小胖,2,中国,河南,郑州,郑州,二次元,1666000,23,5942000,105716,298683,37,郑州大学,,,我是兔小胖，叫俺兔兔就好啦！有趣好玩的特效和动画，又呆又萌的小憨憨！！
冯梓汐就是允大少,2,中国,天津,天津,天津,美女,1665000,116,20865000,24362820,11740039,206,,短视频达人,,👤人间真实允大少 不定时直播 群在🧣冯梓汐Francies 商务对接↓ 16601788842
梦梦,2,中国,福建,厦门,厦门,美女,1664000,78,2965000,3458511,12738621,12,,抖音音乐人,,vb:梦梦baby喵  vx:mengbaby7777
天马行空,1,中国,浙江,金华,金华,美女,1663000,97,23594000,304733419,266608153,23,北京电影学院,,,#揭秘拍摄搞笑翻车现场# 看最直观🉐️幕后花絮🤭 🌹喜欢可以点一下👇 💡不断更新💡      关注 🏠粉V🏠   15024520123
邱婷婷Tanya,2,中国,广东省,深圳市,深圳市,音乐,1663000,20,4604000,18520,198224,45,,艺人,,𝑭𝒂𝒔𝒉𝒊𝒐𝒏｜𝑴𝒂𝒌𝒆𝒖𝒑｜𝑺𝒌𝒊𝒏𝒄𝒂𝒓𝒆｜𝑳𝒊𝒇𝒆𝒔𝒕𝒚𝒍𝒆｜𝑭𝒊𝒕𝒏𝒆𝒔𝒔  日常好物分享、时尚生活𝐕𝐥𝐨𝐠、酷爱健身旅行✈️  🧣：邱婷婷𝑻𝒂𝒏𝒚𝒂（全网同名）  💌 𝐕 ：𝑻𝒂𝒏𝒚𝒂-𝑸（备注𝑭𝒂𝒏𝒔/合作）
苏大强,1,中国,广东,广州,广州,游戏,1663000,95,8382000,59354701,8905032,3,,,,我是苏大强 故事有很多 慢慢听我讲吧
中医六通李冬,1,中国,湖北省,武汉市,武汉市,美女,1663000,55,7639000,80224481,59068052,13,湖北中医药大学,武汉市中医医院骨伤科主治医师,,圆肩驼背、颈前倾 骨盆前倾、长短腿 各种 头颈肩腰腿痛 中医正骨松筋-帮助您越活越健康！
是你静哥❤️,2,中国,,北京,北京,舞蹈,1660000,237,8095000,9309016,8020907,267,,,,💃:爱笑爱闹爱炸街不会跳舞的静哥❤️ 🧤:懒得看私信，聊天来直播间 🕐:晚上9:00-1:00直播，基本迟到。白天随缘 🧡:守护加v，感恩有你 🧣:爱笑滴静哥 💬:广告合作联系🧣或星图✨
翻拍小分队,1,中国,陕西,西安,西安,才艺技能,1659000,43,9335000,60804920,18741703,28,,,,电影 动漫 原创 合作：947454579
萌面歌王小黄人,1,中国,,重庆,重庆,音乐,1658000,126,11920000,23308365,22109784,59,,,,qq音乐搜：小黄人 ﹉﹉﹉﹉﹉﹉﹉﹉﹉﹉ 2020年热曲更新中~😋(在q音用户里有歌单) ﹉﹉﹉﹉﹉﹉﹉﹉﹉﹉﹉ 300万粉丝直播露脸😉 ﹉﹉﹉﹉﹉﹉﹉﹉﹉﹉﹉﹉ 最好听的歌曲都会第一时间分享❤ ﹉﹉﹉﹉﹉﹉﹉﹉﹉﹉﹉﹉
秋名山犬神【美衣舍】,2,中国,,北京市,北京市,才艺技能,1656000,70,15016000,3295939,2296120,354,,,,⚠️⚠️主播不在请自行👆查看⚠️⚠️ 直播时间：💕每天上午10点💕 承蒙各位厚爱、现申请进入新领域                           ————-直播带货 望日后无限可能，我们一起成长， 在这里 你们可以更美！ 时尚穿搭🌈精品推荐 不会板绘，不会原创，只擅长临摹 商务合作❤️: 619597724
李依晓,2,中国,北京,北京,,明星,1654000,72,10138000,7617409,1929026,26,中国戏曲学院,演员,,演员李依晓  作品：《知否知否应是绿肥红瘦》《北方有佳人》《楚汉传奇》《独孤天下》《封神英雄》《新萧十一郎》《新洛神》
烛光团队,1,中国,四川,成都,成都,美女,1654000,4,14871000,3505053,2026645,111,电子科技大学,,,💖烛光团队🍀🍀🍀 💖传递正能量💪💪💪 💖体验农村生活🌲🌲🌲 💖唯美食与爱心不可辜负🌹 💖点点烛光照亮前方🌅🌅🌅 💖你的关注是我们前进的动力💪💪 💖粉丝加➕V：ZGTDzgtd
漫威影业,0,,,,,剧情,1653000,62,6169000,17082823,16558955,0,,,漫威影业官方账号,
78618782,2,中国,江苏,无锡,无锡,音乐,1653000,5,4526000,25576,37329,13,南京艺术学院,抖音音乐人,,
西瓜太郎妹,2,中国,四川,成都,成都,美女,1653000,80,14470000,134173877,36114735,30,四川师范大学,,,最想吃爱情之苦的西瓜太郎妹 穿搭👉🏻一颗太郎子 vx：BaguatianMCN（这个非本人～限合作）
礼小千,2,中国,四川,成都,成都,美女,1653000,28,8956000,698469,193547,29,四川音乐学院,,,霸王，就算你转世成为女人，我也要和你再续前缘。原创抖音动画剧，全网唯一观影号，只在抖音发布。*另寻漫画、动画创作达人、配音达人，我们不想再孤寡孤寡。*商务卫星：lxq2586888
李昂LYON,1,中国,浙江,杭州,杭州,情感,1653000,138,18986000,2262781,1225279,170,大连艺术学院,优质视频创作者,,一个热爱配音的沙雕小朋友。   🌠 唯一小号：是昂啊 商务v：1228020754（注明） 🧣：李昂大叔Lyon ☁️：李昂LYON
Unee彤彤,2,中国,四川,成都,成都,美女,1650000,66,8124000,215660008,130913758,509,已毕业,,,唯一抖音账号（公会及机构勿扰） VB:Unee彤彤 每晚10点30直播哦 情感经历投稿欢迎私信
锦鲤小王子伟哥（今晚八点直播）,1,暂不设置,,,北京,美女,1650000,96,9091000,14370224,14238411,242,,,,愿看到视频的你脱单暴富好运连连！ 建议直接关注蹭好运哦～ 找媳妇我只在对缘上找(◐‿◑) 合作➕Zxiao2222
腹黑的老吴,1,中国,广东,广州,广州,帅哥,1650000,109,28388000,36958516,37521012,420,第一拖拉机制造厂拖拉机学院,抖音音乐人,,网抑云🔍: 腹黑的老吴 每晚11点直播🌞 同款👔：jackyhhh6(注明来意) 商务：YouLiang_66（备注来意）
妖怪物语,2,中国,,北京,北京,美女,1649000,28,7111000,6257005,2244341,16,北京电影学院,,,原创魔幻短片，都市捉妖师联盟 你们希望被缉拿的下一个妖是谁？  谢谢你的关注，留言必回❤️ 下期更新预告：【狼狈】
叫我杨如意,2,中国,,北京,北京,美女,1649000,20,12813000,4023082,1055174,32,,,,😈不定期更新弟弟的沙雕，追爱日常 👼希望大家天天开心 💋来都来了，关注一下呗 想看啥@我！
马克斯和潘潘💏,2,中国,广东,广州,广州,情感,1648000,205,21246000,15902415,3520681,41,,,,宠粉是真的感恩❤️中国&乌克兰 合作+V：Max520Pan （商务 直播合作） 粉丝+V：Pan012020（粉丝群 日常照片 售后处理）
嫣然：正能量,2,中国,河南,驻马店,驻马店,美女,1648000,174,24372000,17185007,1524944,62,,,嫣然官方号,
各种剪,1,中国,辽宁,沈阳,沈阳,娱乐资讯,1648000,258,35049000,97626628,74856729,124,,影视自媒体,,视频剪辑不易，感谢关注 只做原创剪辑，无小号
是初九呀,2,中国,浙江,温州,温州,美女,1647000,258,29929000,14143934,13546608,127,,,,感谢大家的支持❤️ 商务：17502144200
辛玛潘欣,2,中国,河北,石家庄,石家庄,美女,1645000,87,12931000,8871045,2934175,138,北京林业大学,,,工作地点：石家庄动物园辛玛王国主题乐园 动物园辛玛王国驯养员潘欣 猕猴是国家保护动物，严禁买卖。 感谢每一个有爱的人～ 欢迎交流:xmwgpx666
喵禾苗苗,2,,,,,美女,1645000,45,10942000,2161764,1289836,12,,,,🐱👇 🧣wb：喵禾苗苗  🍠小红薯：喵禾苗苗
绘金思维社,1,中国,湖北,武汉,武汉,美女,1644000,229,7063000,39002906,212092075,174,,,行唐县绘金网络工作室官方账号,🔥下方商品，好书推荐⬇️ 🔥🔥每日阅读，提升自我🧠 🔥🔥🔥相识是缘，感谢关注🙏 🔥🔥🔥🔥持续更新，传递能量🔋 🔥🔥🔥🔥🔥学习联系➕👇官方电话
浩老施,1,中国,江苏,徐州,徐州,美女,1644000,199,11488000,1698192,3799045,49,,,浩老施官方账号,因剧情需要，诚心招女主角拍摄视频！ 要求身高1.60以上！有才艺者优先！ 未来路上为大家传递正能量 为社会做多贡献
探长沙,2,中国,湖南,长沙,长沙,美食,1644000,251,12494000,10413458,4133228,17,湖南师范大学,优质美食自媒体,,只推荐城中最佳选择，最可信任的吃喝玩乐私家侦探! 工作v: cswsh1688 粉丝交流v: svah1258 牌面传媒MCN招募出镜演员|博主、编导|编剧、摄像师|后期
查尔明,1,中国,四川,成都,杭州,剧情,1644000,205,30605000,63212869,39808400,258,,,,仰天大笑出门去，我辈岂是蓬蒿人
阿八亿,1,中国,广东,广州,广州,时尚,1643000,363,18549000,42473200,111487915,174,,,,人人都可触碰的潮流生活方式 珠三角潮汕人🤨简称“潮人” vb有更多日常分享:@阿八亿 粉丝v:bayi527 商务v:  cx19924711278
Jelly,0,中国,山东,烟台,烟台,美女,1642000,76,18574000,247246854,59372145,4,,,,希望我这一生过得好☀️
安琪很甜,2,中国,,重庆,贵阳,美女,1641000,54,9997000,1578365,798460,8,上海戏剧学院,,,🥰感谢关注 立志当一个有趣的美妆博主 🙋本人混干，黄二白 无滤镜彩妆教程/试色（不定期分享干货） （不要一次性点赞视频哦，揪咪❤️ 🧣Wb:安琪Sweet_ 🏢工作V:qixi1169 🧚‍♀️个人V:ppguai1912 🎀📖：安琪很甜
王者荣耀柱子（达摩祖师爷）,1,,,,广州,游戏,1641000,50,20318000,33335822,6094064,152,,,,国服可能有无数个 但祖师爷只有一个 🐯🦷房间号：451268  每天凌晨12点开播 工作室v:zhuzi1266
爱音乐的邹念慈,2,中国,浙江,杭州,杭州,音乐,1641000,132,18883000,36883155,34040655,275,武汉大学,抖音音乐人,,網 易 / 🐧  音 /🆒🐶：邹念慈 原创、改编、剪影技术流都会一点 合作：znc_music@163.com 「没人逼着你走才快乐」
木籽食语,2,中国,四川,眉山,眉山,美食,1640000,67,6071000,3948981,153574612,174,,,,粉丝交流vx:sofia520mz 合作vx:sofia20061118
郭京飞,1,中国,,北京,北京,明星,1640000,29,5343000,25132072,18226120,2,,演员,,
上海甜宠宠物,2,中国,上海,上海,上海,美女,1639000,244,10061000,43869795,25452214,216,,,上海甜宠宠物有限公司官方账号,🏆CKU特别优秀奖犬舍🏆 繁育高颜值萌宠 ⬇️⬇️⬇️联系我们
吃很多星,2,中国,黑龙江,哈尔滨,哈尔滨,美食,1638000,299,12065000,93136715,146442000,20,,,,一个人也要好好吃饭 🧣/📕👉🏻吃很多星 VX👉🏻17611582683
贝儿走遍巴基斯坦,2,中国,山东,东营,东营,美女,1638000,87,24050000,8709167,2454220,43,,,,山东姑娘在巴基斯坦西北边境省生活八年，每天记录生活点滴。 vx：bjst006
南方有思晨,2,中国,福建,泉州,泉州,美女,1638000,60,8918000,21312763,11194491,14,,,,“北方有佳人，南方有思晨” 杰伦系列不定期更新，感谢追剧 私信太多啦，没有一一回复，不好意思 合作联系我哥V：wenyu-234
2181389357,2,暂不设置,,,,音乐,1638000,6,6198000,235380,32448,4,,,,
林小九,2,中国,浙江,嘉兴,,美女,1636000,86,15953000,63738738,21761452,479,浙江传媒学院,,,大家好阿～ 才艺是唱歌🎤、舞蹈💃。 商务合作v:lkw123a（备注来意）
刘漂亮,2,中国,,北京市,北京市,美女,1635000,127,11250000,21904952,16705817,262,,,,🧣薇博：Hello-刘漂亮
胡可,2,,,,,明星,1634000,95,9915000,3024455,575395,5,,演员,,
D郑业成C,1,中国,,上海,上海,明星,1633000,61,9114000,52015647,7333804,64,,演员,,是本人，不是假的 工作请联系:zyc_studio0826@qq.com
礼帽 先生,1,中国,广东,深圳,深圳,美女,1632000,62,2552000,385612,235074,394,吉林艺术学院,,,本人：一个不折不扣的好奇老男孩🎩 备战：冲刺世界第一个60岁级别 运动达人100项     🏆            一年时间，欢迎大家和我一同成长 见证😁
爱迪生小姐,2,中国,,北京,北京,美女,1632000,95,8483000,9010703,9358049,33,北京服装学院,,,一个能动手绝不动口的女子 资深手工爱好者 新晋bjd娃娘 现有五只小可爱 会不定期直播和小伙伴们玩
活娱乐 {张少 }11月16生日庆,1,中国,云南省,普洱市,普洱市,剧情,1632000,722,5972000,96853656,57111339,398,已毕业,,,感恩所有的相遇  愿你们都幸福 ☞直播时间， 白天随缘播，晚上8点😂☜
黄静文小号,2,中国,广东,广州,广州,美女,1631000,59,7811000,8561592,10806402,1,,优质视频创作者,,❤️广州花都本地人      自编自导自演自剪，不属于任何机构公司      本人唯一大号在关注列表里：      黄静文（huangjingwen01）      其它均为冒充，非本人，谨防上当受骗               ❤️商务：447994443（仅星图合作 其他勿➕）      个人：huangjingwen03
囧嫂美食,2,中国,江苏,徐州,徐州,美食,1631000,141,8422000,2101643,53154346,27,,,,每天一道家常美食，喜欢美食就关注我吧
界面昆明,1,中国,云南,昆明,昆明,美女,1631000,107,10349000,52457228,50350713,391,已毕业,,,👤 该用户已关注你 📷 纪录昆明 • 分享美好 ❤️ jmkm0871 ⭐️《昆明美食台》团队深度打造的纪实栏目
刘奕君,1,中国,,北京,北京,明星,1631000,41,9986000,57840132,2956151,50,,演员,,刘奕君 演员 代表作品：伪装者 琅琊榜 父母爱情 远大前程 外科风云 卧底归来 橙红年代 扶摇 猎狐  工作邮箱：YJ_Studio@yeah.net
泡泡姐kiki,2,中国,福建,厦门,厦门,美女,1630000,74,4969000,251902,350666,79,,,,行走江湖 交个朋友 不求功名利禄 但求精致生活 帮助粉丝解决社交难题  用情商和智慧过更好人生 招助播小姐姐一名 （品牌方）paopao-551 创业交流v  yzsw8899 微博置顶同名v
山村手工匠,1,中国,湖南,衡阳,衡阳,农业,1628000,38,11282000,13805847,3661478,32,,,,事在人为，努力的人运气不会太差，为梦想加油！感谢大家支持！ 持续更新中…… 薇💗 ncxy777(备注来意)
朱老师教语文,1,中国,上海,上海,上海,知识教育,1628000,102,3362000,2827778,22600164,52,复旦大学,,,🔥8年教学经验的语文高级教师 🔥课余时间免费讲解小学语文知识 🔥让更多的孩子享受优质平等的教育 🔥学校不教的我来教，学校不讲的我来讲 🔥关注我！来和我一起学习吧❤️❤️❤️😀 🔥小学语文免费写字课v：ywzhulaoshi
黄圣池,1,中国,,北京,,明星,1628000,63,6361000,1791199,330098,205,北京电影学院,演员,,💪
一六和三条,2,中国,江西,南昌,南昌,美女,1628000,50,6490000,8488545,3451882,43,,,,跟我一起追剧吧！ 商务v: YILIU00073
酒馆阿七,1,中国,广东,深圳,深圳,美女,1628000,24,6153000,6659425,1206763,2,,,,酒馆营业～ 大号：马小 合作v：VIPHZ8888
捕捉一只呆晴🐣,2,中国,四川,成都,成都,美女,1626000,128,10823000,5633180,1667474,84,四川音乐学院,优质视频创作者,,来自新疆的巨蟹女孩鸭！ 微博：捕捉一只呆晴 商务V: ShowWorld21 QQ: 354764150
滇西小哥,2,中国,云南,保山,,美女,1626000,295,10416000,237263178,97712037,83,,,,一个地道的云南妹子～ 工作联系【企业VX】：13031188214 注明滇西小哥合作
瓦特小黄帽,1,中国,山东,济南,济南,美女,1625000,213,28653000,231723840,63198994,132,山东政法学院,,,遇到凡事不要慌，黄帽老师帮你忙。 快乐就完事了！魏大勋plus 黄帽老师fans裙：1067113394 品宣商v：TPK8988 带货v：alisa685808
苏小兮吖🐯,2,中国,北京,北京,北京,剧情,1625000,210,22067000,3878296,1926033,255,,,,商务合作 ➕ hezuo6006（非本人） 🧣脖   苏小兮吖吖吖
烤羊腿,2,中国,四川,成都,成都,游戏,1624000,50,10888000,77246681,29445034,1,,,,欢迎光临 关注了我就是我的人了 没有小号，不卖商品，谨防上当受骗
